station,date,heure,jour_semaine,est_weekend,meteo,affluence
BASILIQUE DE SAINT-DENIS,2023-01-17,3,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-17,4,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-17,5,1,0,0,8
BASILIQUE DE SAINT-DENIS,2023-01-17,6,1,0,0,91
BASILIQUE DE SAINT-DENIS,2023-01-17,7,1,0,0,473
BASILIQUE DE SAINT-DENIS,2023-01-17,8,1,0,0,639
BASILIQUE DE SAINT-DENIS,2023-01-17,9,1,0,0,437
BASILIQUE DE SAINT-DENIS,2023-01-17,10,1,0,0,101
BASILIQUE DE SAINT-DENIS,2023-01-17,11,1,0,0,8
BASILIQUE DE SAINT-DENIS,2023-01-17,12,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-17,13,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-17,14,1,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-17,15,1,0,0,40
BASILIQUE DE SAINT-DENIS,2023-01-17,16,1,0,0,184
BASILIQUE DE SAINT-DENIS,2023-01-17,17,1,0,0,589
BASILIQUE DE SAINT-DENIS,2023-01-17,18,1,0,0,717
BASILIQUE DE SAINT-DENIS,2023-01-17,19,1,0,0,575
BASILIQUE DE SAINT-DENIS,2023-01-17,20,1,0,0,183
BASILIQUE DE SAINT-DENIS,2023-01-17,21,1,0,0,38
BASILIQUE DE SAINT-DENIS,2023-01-17,22,1,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-17,23,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-18,0,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,1,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,2,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,3,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,4,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,5,2,0,1,11
BASILIQUE DE SAINT-DENIS,2023-01-18,6,2,0,1,128
BASILIQUE DE SAINT-DENIS,2023-01-18,7,2,0,1,511
BASILIQUE DE SAINT-DENIS,2023-01-18,8,2,0,1,917
BASILIQUE DE SAINT-DENIS,2023-01-18,9,2,0,1,481
BASILIQUE DE SAINT-DENIS,2023-01-18,10,2,0,1,121
BASILIQUE DE SAINT-DENIS,2023-01-18,11,2,0,1,10
BASILIQUE DE SAINT-DENIS,2023-01-18,12,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,13,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-18,14,2,0,1,4
BASILIQUE DE SAINT-DENIS,2023-01-18,15,2,0,1,45
BASILIQUE DE SAINT-DENIS,2023-01-18,16,2,0,1,253
BASILIQUE DE SAINT-DENIS,2023-01-18,17,2,0,1,590
BASILIQUE DE SAINT-DENIS,2023-01-18,18,2,0,1,839
BASILIQUE DE SAINT-DENIS,2023-01-18,19,2,0,1,660
BASILIQUE DE SAINT-DENIS,2023-01-18,20,2,0,1,248
BASILIQUE DE SAINT-DENIS,2023-01-18,21,2,0,1,39
BASILIQUE DE SAINT-DENIS,2023-01-18,22,2,0,1,4
BASILIQUE DE SAINT-DENIS,2023-01-18,23,2,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,0,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,1,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,2,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,3,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,4,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,5,3,0,1,8
BASILIQUE DE SAINT-DENIS,2023-01-19,6,3,0,1,125
BASILIQUE DE SAINT-DENIS,2023-01-19,7,3,0,1,528
BASILIQUE DE SAINT-DENIS,2023-01-19,8,3,0,1,998
BASILIQUE DE SAINT-DENIS,2023-01-19,9,3,0,1,533
BASILIQUE DE SAINT-DENIS,2023-01-19,10,3,0,1,111
BASILIQUE DE SAINT-DENIS,2023-01-19,11,3,0,1,9
BASILIQUE DE SAINT-DENIS,2023-01-19,12,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,13,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-19,14,3,0,1,4
BASILIQUE DE SAINT-DENIS,2023-01-19,15,3,0,1,50
BASILIQUE DE SAINT-DENIS,2023-01-19,16,3,0,1,221
BASILIQUE DE SAINT-DENIS,2023-01-19,17,3,0,1,667
BASILIQUE DE SAINT-DENIS,2023-01-19,18,3,0,1,897
BASILIQUE DE SAINT-DENIS,2023-01-19,19,3,0,1,606
BASILIQUE DE SAINT-DENIS,2023-01-19,20,3,0,1,261
BASILIQUE DE SAINT-DENIS,2023-01-19,21,3,0,1,48
BASILIQUE DE SAINT-DENIS,2023-01-19,22,3,0,1,4
BASILIQUE DE SAINT-DENIS,2023-01-19,23,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-20,0,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,1,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,2,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,3,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,4,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,5,4,0,0,6
BASILIQUE DE SAINT-DENIS,2023-01-20,6,4,0,0,105
BASILIQUE DE SAINT-DENIS,2023-01-20,7,4,0,0,432
BASILIQUE DE SAINT-DENIS,2023-01-20,8,4,0,0,580
BASILIQUE DE SAINT-DENIS,2023-01-20,9,4,0,0,478
BASILIQUE DE SAINT-DENIS,2023-01-20,10,4,0,0,91
BASILIQUE DE SAINT-DENIS,2023-01-20,11,4,0,0,8
BASILIQUE DE SAINT-DENIS,2023-01-20,12,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,13,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-20,14,4,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-20,15,4,0,0,32
BASILIQUE DE SAINT-DENIS,2023-01-20,16,4,0,0,170
BASILIQUE DE SAINT-DENIS,2023-01-20,17,4,0,0,491
BASILIQUE DE SAINT-DENIS,2023-01-20,18,4,0,0,826
BASILIQUE DE SAINT-DENIS,2023-01-20,19,4,0,0,463
BASILIQUE DE SAINT-DENIS,2023-01-20,20,4,0,0,187
BASILIQUE DE SAINT-DENIS,2023-01-20,21,4,0,0,38
BASILIQUE DE SAINT-DENIS,2023-01-20,22,4,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-20,23,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-21,0,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,1,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,2,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,3,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,4,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,5,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,6,5,1,1,0
BASILIQUE DE SAINT-DENIS,2023-01-21,7,5,1,1,1
BASILIQUE DE SAINT-DENIS,2023-01-21,8,5,1,1,6
BASILIQUE DE SAINT-DENIS,2023-01-21,9,5,1,1,25
BASILIQUE DE SAINT-DENIS,2023-01-21,10,5,1,1,68
BASILIQUE DE SAINT-DENIS,2023-01-21,11,5,1,1,188
BASILIQUE DE SAINT-DENIS,2023-01-21,12,5,1,1,365
BASILIQUE DE SAINT-DENIS,2023-01-21,13,5,1,1,525
BASILIQUE DE SAINT-DENIS,2023-01-21,14,5,1,1,697
BASILIQUE DE SAINT-DENIS,2023-01-21,15,5,1,1,784
BASILIQUE DE SAINT-DENIS,2023-01-21,16,5,1,1,750
BASILIQUE DE SAINT-DENIS,2023-01-21,17,5,1,1,530
BASILIQUE DE SAINT-DENIS,2023-01-21,18,5,1,1,360
BASILIQUE DE SAINT-DENIS,2023-01-21,19,5,1,1,150
BASILIQUE DE SAINT-DENIS,2023-01-21,20,5,1,1,70
BASILIQUE DE SAINT-DENIS,2023-01-21,21,5,1,1,27
BASILIQUE DE SAINT-DENIS,2023-01-21,22,5,1,1,6
BASILIQUE DE SAINT-DENIS,2023-01-21,23,5,1,1,1
BASILIQUE DE SAINT-DENIS,2023-01-22,0,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,1,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,2,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,3,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,4,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,5,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,6,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-22,7,6,1,0,1
BASILIQUE DE SAINT-DENIS,2023-01-22,8,6,1,0,5
BASILIQUE DE SAINT-DENIS,2023-01-22,9,6,1,0,21
BASILIQUE DE SAINT-DENIS,2023-01-22,10,6,1,0,66
BASILIQUE DE SAINT-DENIS,2023-01-22,11,6,1,0,134
BASILIQUE DE SAINT-DENIS,2023-01-22,12,6,1,0,258
BASILIQUE DE SAINT-DENIS,2023-01-22,13,6,1,0,470
BASILIQUE DE SAINT-DENIS,2023-01-22,14,6,1,0,687
BASILIQUE DE SAINT-DENIS,2023-01-22,15,6,1,0,638
BASILIQUE DE SAINT-DENIS,2023-01-22,16,6,1,0,617
BASILIQUE DE SAINT-DENIS,2023-01-22,17,6,1,0,571
BASILIQUE DE SAINT-DENIS,2023-01-22,18,6,1,0,320
BASILIQUE DE SAINT-DENIS,2023-01-22,19,6,1,0,142
BASILIQUE DE SAINT-DENIS,2023-01-22,20,6,1,0,55
BASILIQUE DE SAINT-DENIS,2023-01-22,21,6,1,0,19
BASILIQUE DE SAINT-DENIS,2023-01-22,22,6,1,0,5
BASILIQUE DE SAINT-DENIS,2023-01-22,23,6,1,0,1
BASILIQUE DE SAINT-DENIS,2023-01-23,0,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,1,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,2,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,3,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,4,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,5,0,0,0,10
BASILIQUE DE SAINT-DENIS,2023-01-23,6,0,0,0,111
BASILIQUE DE SAINT-DENIS,2023-01-23,7,0,0,0,447
BASILIQUE DE SAINT-DENIS,2023-01-23,8,0,0,0,767
BASILIQUE DE SAINT-DENIS,2023-01-23,9,0,0,0,397
BASILIQUE DE SAINT-DENIS,2023-01-23,10,0,0,0,93
BASILIQUE DE SAINT-DENIS,2023-01-23,11,0,0,0,6
BASILIQUE DE SAINT-DENIS,2023-01-23,12,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,13,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-23,14,0,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-23,15,0,0,0,32
BASILIQUE DE SAINT-DENIS,2023-01-23,16,0,0,0,170
BASILIQUE DE SAINT-DENIS,2023-01-23,17,0,0,0,586
BASILIQUE DE SAINT-DENIS,2023-01-23,18,0,0,0,741
BASILIQUE DE SAINT-DENIS,2023-01-23,19,0,0,0,465
BASILIQUE DE SAINT-DENIS,2023-01-23,20,0,0,0,200
BASILIQUE DE SAINT-DENIS,2023-01-23,21,0,0,0,37
BASILIQUE DE SAINT-DENIS,2023-01-23,22,0,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-23,23,0,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,0,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,1,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,2,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,3,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,4,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,5,1,0,0,8
BASILIQUE DE SAINT-DENIS,2023-01-24,6,1,0,0,121
BASILIQUE DE SAINT-DENIS,2023-01-24,7,1,0,0,458
BASILIQUE DE SAINT-DENIS,2023-01-24,8,1,0,0,584
BASILIQUE DE SAINT-DENIS,2023-01-24,9,1,0,0,431
BASILIQUE DE SAINT-DENIS,2023-01-24,10,1,0,0,99
BASILIQUE DE SAINT-DENIS,2023-01-24,11,1,0,0,8
BASILIQUE DE SAINT-DENIS,2023-01-24,12,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,13,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-24,14,1,0,0,4
BASILIQUE DE SAINT-DENIS,2023-01-24,15,1,0,0,31
BASILIQUE DE SAINT-DENIS,2023-01-24,16,1,0,0,214
BASILIQUE DE SAINT-DENIS,2023-01-24,17,1,0,0,490
BASILIQUE DE SAINT-DENIS,2023-01-24,18,1,0,0,820
BASILIQUE DE SAINT-DENIS,2023-01-24,19,1,0,0,564
BASILIQUE DE SAINT-DENIS,2023-01-24,20,1,0,0,154
BASILIQUE DE SAINT-DENIS,2023-01-24,21,1,0,0,28
BASILIQUE DE SAINT-DENIS,2023-01-24,22,1,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-24,23,1,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,0,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,1,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,2,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,3,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,4,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,5,2,0,0,8
BASILIQUE DE SAINT-DENIS,2023-01-25,6,2,0,0,108
BASILIQUE DE SAINT-DENIS,2023-01-25,7,2,0,0,372
BASILIQUE DE SAINT-DENIS,2023-01-25,8,2,0,0,786
BASILIQUE DE SAINT-DENIS,2023-01-25,9,2,0,0,397
BASILIQUE DE SAINT-DENIS,2023-01-25,10,2,0,0,86
BASILIQUE DE SAINT-DENIS,2023-01-25,11,2,0,0,9
BASILIQUE DE SAINT-DENIS,2023-01-25,12,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,13,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-25,14,2,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-25,15,2,0,0,35
BASILIQUE DE SAINT-DENIS,2023-01-25,16,2,0,0,160
BASILIQUE DE SAINT-DENIS,2023-01-25,17,2,0,0,521
BASILIQUE DE SAINT-DENIS,2023-01-25,18,2,0,0,808
BASILIQUE DE SAINT-DENIS,2023-01-25,19,2,0,0,409
BASILIQUE DE SAINT-DENIS,2023-01-25,20,2,0,0,181
BASILIQUE DE SAINT-DENIS,2023-01-25,21,2,0,0,35
BASILIQUE DE SAINT-DENIS,2023-01-25,22,2,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-25,23,2,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-26,0,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,1,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,2,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,3,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,4,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,5,3,0,1,8
BASILIQUE DE SAINT-DENIS,2023-01-26,6,3,0,1,101
BASILIQUE DE SAINT-DENIS,2023-01-26,7,3,0,1,491
BASILIQUE DE SAINT-DENIS,2023-01-26,8,3,0,1,787
BASILIQUE DE SAINT-DENIS,2023-01-26,9,3,0,1,476
BASILIQUE DE SAINT-DENIS,2023-01-26,10,3,0,1,115
BASILIQUE DE SAINT-DENIS,2023-01-26,11,3,0,1,10
BASILIQUE DE SAINT-DENIS,2023-01-26,12,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,13,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-26,14,3,0,1,4
BASILIQUE DE SAINT-DENIS,2023-01-26,15,3,0,1,40
BASILIQUE DE SAINT-DENIS,2023-01-26,16,3,0,1,246
BASILIQUE DE SAINT-DENIS,2023-01-26,17,3,0,1,593
BASILIQUE DE SAINT-DENIS,2023-01-26,18,3,0,1,947
BASILIQUE DE SAINT-DENIS,2023-01-26,19,3,0,1,535
BASILIQUE DE SAINT-DENIS,2023-01-26,20,3,0,1,241
BASILIQUE DE SAINT-DENIS,2023-01-26,21,3,0,1,45
BASILIQUE DE SAINT-DENIS,2023-01-26,22,3,0,1,3
BASILIQUE DE SAINT-DENIS,2023-01-26,23,3,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-27,0,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,1,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,2,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,3,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,4,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,5,4,0,0,7
BASILIQUE DE SAINT-DENIS,2023-01-27,6,4,0,0,115
BASILIQUE DE SAINT-DENIS,2023-01-27,7,4,0,0,447
BASILIQUE DE SAINT-DENIS,2023-01-27,8,4,0,0,741
BASILIQUE DE SAINT-DENIS,2023-01-27,9,4,0,0,458
BASILIQUE DE SAINT-DENIS,2023-01-27,10,4,0,0,99
BASILIQUE DE SAINT-DENIS,2023-01-27,11,4,0,0,9
BASILIQUE DE SAINT-DENIS,2023-01-27,12,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,13,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-27,14,4,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-27,15,4,0,0,34
BASILIQUE DE SAINT-DENIS,2023-01-27,16,4,0,0,193
BASILIQUE DE SAINT-DENIS,2023-01-27,17,4,0,0,540
BASILIQUE DE SAINT-DENIS,2023-01-27,18,4,0,0,781
BASILIQUE DE SAINT-DENIS,2023-01-27,19,4,0,0,568
BASILIQUE DE SAINT-DENIS,2023-01-27,20,4,0,0,186
BASILIQUE DE SAINT-DENIS,2023-01-27,21,4,0,0,36
BASILIQUE DE SAINT-DENIS,2023-01-27,22,4,0,0,3
BASILIQUE DE SAINT-DENIS,2023-01-27,23,4,0,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,0,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,1,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,2,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,3,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,4,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,5,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,6,5,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-28,7,5,1,0,1
BASILIQUE DE SAINT-DENIS,2023-01-28,8,5,1,0,6
BASILIQUE DE SAINT-DENIS,2023-01-28,9,5,1,0,21
BASILIQUE DE SAINT-DENIS,2023-01-28,10,5,1,0,50
BASILIQUE DE SAINT-DENIS,2023-01-28,11,5,1,0,136
BASILIQUE DE SAINT-DENIS,2023-01-28,12,5,1,0,269
BASILIQUE DE SAINT-DENIS,2023-01-28,13,5,1,0,515
BASILIQUE DE SAINT-DENIS,2023-01-28,14,5,1,0,682
BASILIQUE DE SAINT-DENIS,2023-01-28,15,5,1,0,652
BASILIQUE DE SAINT-DENIS,2023-01-28,16,5,1,0,605
BASILIQUE DE SAINT-DENIS,2023-01-28,17,5,1,0,413
BASILIQUE DE SAINT-DENIS,2023-01-28,18,5,1,0,275
BASILIQUE DE SAINT-DENIS,2023-01-28,19,5,1,0,167
BASILIQUE DE SAINT-DENIS,2023-01-28,20,5,1,0,61
BASILIQUE DE SAINT-DENIS,2023-01-28,21,5,1,0,20
BASILIQUE DE SAINT-DENIS,2023-01-28,22,5,1,0,4
BASILIQUE DE SAINT-DENIS,2023-01-28,23,5,1,0,1
BASILIQUE DE SAINT-DENIS,2023-01-29,0,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,1,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,2,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,3,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,4,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,5,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,6,6,1,0,0
BASILIQUE DE SAINT-DENIS,2023-01-29,7,6,1,0,1
BASILIQUE DE SAINT-DENIS,2023-01-29,8,6,1,0,6
BASILIQUE DE SAINT-DENIS,2023-01-29,9,6,1,0,22
BASILIQUE DE SAINT-DENIS,2023-01-29,10,6,1,0,61
BASILIQUE DE SAINT-DENIS,2023-01-29,11,6,1,0,125
BASILIQUE DE SAINT-DENIS,2023-01-29,12,6,1,0,338
BASILIQUE DE SAINT-DENIS,2023-01-29,13,6,1,0,573
BASILIQUE DE SAINT-DENIS,2023-01-29,14,6,1,0,689
BASILIQUE DE SAINT-DENIS,2023-01-29,15,6,1,0,532
BASILIQUE DE SAINT-DENIS,2023-01-29,16,6,1,0,558
BASILIQUE DE SAINT-DENIS,2023-01-29,17,6,1,0,445
BASILIQUE DE SAINT-DENIS,2023-01-29,18,6,1,0,291
BASILIQUE DE SAINT-DENIS,2023-01-29,19,6,1,0,121
BASILIQUE DE SAINT-DENIS,2023-01-29,20,6,1,0,52
BASILIQUE DE SAINT-DENIS,2023-01-29,21,6,1,0,22
BASILIQUE DE SAINT-DENIS,2023-01-29,22,6,1,0,5
BASILIQUE DE SAINT-DENIS,2023-01-29,23,6,1,0,1
BASILIQUE DE SAINT-DENIS,2023-01-30,0,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,1,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,2,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,3,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,4,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,5,0,0,1,8
BASILIQUE DE SAINT-DENIS,2023-01-30,6,0,0,1,123
BASILIQUE DE SAINT-DENIS,2023-01-30,7,0,0,1,590
BASILIQUE DE SAINT-DENIS,2023-01-30,8,0,0,1,782
BASILIQUE DE SAINT-DENIS,2023-01-30,9,0,0,1,597
BASILIQUE DE SAINT-DENIS,2023-01-30,10,0,0,1,117
BASILIQUE DE SAINT-DENIS,2023-01-30,11,0,0,1,9
BASILIQUE DE SAINT-DENIS,2023-01-30,12,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,13,0,0,1,0
BASILIQUE DE SAINT-DENIS,2023-01-30,14,0,0,1,4
BASILIQUE DE SAINT-DENIS,2023-01-30,15,0,0,1,46
BASILIQUE DE SAINT-DENIS,2023-01-30,16,0,0,1,241
BASILIQUE DE SAINT-DENIS,2023-01-30,17,0,0,1,677
BASILIQUE DE SAINT-DENIS,2023-01-30,18,0,0,1,792
BASILIQUE DE SAINT-DENIS,2023-01-30,19,0,0,1,593
BASILIQUE DE SAINT-DENIS,2023-01-30,20,0,0,1,205
BASILIQUE DE SAINT-DENIS,2023-01-30,21,0,0,1,48
BASILIQUE DE SAINT-DENIS,2023-01-30,22,0,0,1,3
BASILIQUE DE SAINT-DENIS,2023-01-30,23,0,0,1,0
GLACIERE,2023-01-01,0,6,1,0,0
GLACIERE,2023-01-01,1,6,1,0,0
GLACIERE,2023-01-01,2,6,1,0,0
GLACIERE,2023-01-01,3,6,1,0,0
GLACIERE,2023-01-01,4,6,1,0,0
GLACIERE,2023-01-01,5,6,1,0,0
GLACIERE,2023-01-01,6,6,1,0,0
GLACIERE,2023-01-01,7,6,1,0,0
GLACIERE,2023-01-01,8,6,1,0,3
GLACIERE,2023-01-01,9,6,1,0,13
GLACIERE,2023-01-01,10,6,1,0,39
GLACIERE,2023-01-01,11,6,1,0,95
GLACIERE,2023-01-01,12,6,1,0,183
GLACIERE,2023-01-01,13,6,1,0,345
GLACIERE,2023-01-01,14,6,1,0,508
GLACIERE,2023-01-01,15,6,1,0,520
GLACIERE,2023-01-01,16,6,1,0,502
GLACIERE,2023-01-01,17,6,1,0,368
GLACIERE,2023-01-01,18,6,1,0,209
GLACIERE,2023-01-01,19,6,1,0,98
GLACIERE,2023-01-01,20,6,1,0,51
GLACIERE,2023-01-01,21,6,1,0,15
GLACIERE,2023-01-01,22,6,1,0,3
GLACIERE,2023-01-01,23,6,1,0,0
GLACIERE,2023-01-02,0,0,0,0,0
GLACIERE,2023-01-02,1,0,0,0,0
GLACIERE,2023-01-02,2,0,0,0,0
GLACIERE,2023-01-02,3,0,0,0,0
GLACIERE,2023-01-02,4,0,0,0,0
GLACIERE,2023-01-02,5,0,0,0,5
GLACIERE,2023-01-02,6,0,0,0,62
GLACIERE,2023-01-02,7,0,0,0,295
GLACIERE,2023-01-02,8,0,0,0,677
GLACIERE,2023-01-02,9,0,0,0,296
GLACIERE,2023-01-02,10,0,0,0,69
GLACIERE,2023-01-02,11,0,0,0,5
GLACIERE,2023-01-02,12,0,0,0,0
GLACIERE,2023-01-02,13,0,0,0,0
GLACIERE,2023-01-02,14,0,0,0,2
GLACIERE,2023-01-02,15,0,0,0,29
GLACIERE,2023-01-02,16,0,0,0,145
GLACIERE,2023-01-02,17,0,0,0,366
GLACIERE,2023-01-02,18,0,0,0,607
GLACIERE,2023-01-02,19,0,0,0,443
GLACIERE,2023-01-02,20,0,0,0,163
GLACIERE,2023-01-02,21,0,0,0,30
GLACIERE,2023-01-02,22,0,0,0,2
GLACIERE,2023-01-02,23,0,0,0,0
GLACIERE,2023-01-03,0,1,0,0,0
GLACIERE,2023-01-03,1,1,0,0,0
GLACIERE,2023-01-03,2,1,0,0,0
GLACIERE,2023-01-03,3,1,0,0,0
GLACIERE,2023-01-03,4,1,0,0,0
GLACIERE,2023-01-03,5,1,0,0,7
GLACIERE,2023-01-03,6,1,0,0,75
GLACIERE,2023-01-03,7,1,0,0,330
GLACIERE,2023-01-03,8,1,0,0,550
GLACIERE,2023-01-03,9,1,0,0,360
GLACIERE,2023-01-03,10,1,0,0,72
GLACIERE,2023-01-03,11,1,0,0,6
GLACIERE,2023-01-03,12,1,0,0,0
GLACIERE,2023-01-03,13,1,0,0,0
GLACIERE,2023-01-03,14,1,0,0,2
GLACIERE,2023-01-03,15,1,0,0,30
GLACIERE,2023-01-03,16,1,0,0,150
GLACIERE,2023-01-03,17,1,0,0,357
GLACIERE,2023-01-03,18,1,0,0,554
GLACIERE,2023-01-03,19,1,0,0,409
GLACIERE,2023-01-03,20,1,0,0,146
GLACIERE,2023-01-03,21,1,0,0,28
GLACIERE,2023-01-03,22,1,0,0,2
GLACIERE,2023-01-03,23,1,0,0,0
GLACIERE,2023-01-04,0,2,0,0,0
GLACIERE,2023-01-04,1,2,0,0,0
GLACIERE,2023-01-04,2,2,0,0,0
GLACIERE,2023-01-04,3,2,0,0,0
GLACIERE,2023-01-04,4,2,0,0,0
GLACIERE,2023-01-04,5,2,0,0,4
GLACIERE,2023-01-04,6,2,0,0,64
GLACIERE,2023-01-04,7,2,0,0,360
GLACIERE,2023-01-04,8,2,0,0,492
GLACIERE,2023-01-04,9,2,0,0,300
